"FDL","TDL","FBDL","HDL","RDL","UDL","FMSB","FDB","TPB","TMSB","TDB","HPB","HMSB","HDB","RPB","RMSB","RDB","UMSB","max_M1","max_M2","max_M3","max_PM1","max_PM2","max_C","max_I1","max_I2","man_M1","man_M2","man_M3","man_PM1","man_PM2","man_C","man_I1","man_I2","FH_EF","FGT_EF","FLT_EF","FDE_EF","TPE_EF","TDE_EF","FBPE_EF","FBDE_EF","HPE_EF","HDE_EF","HME_EF","RPE_EF","RDE_EF","UPE_EF","UDE_EF","CT_EF","ISPR_EF","ILIS_EF","CC_Oss","TC_Oss"
1,0.946162272291667,0.902396726958333,0.911591730916667,0.924130929875,0.918961582333333,0.335991742007917,0.756292491666667,0.688041389541667,0.286611679443458,0.486787902166667,0.507576852333333,0.276129672802917,0.662047005958333,0.31928651711625,0.0783962644821417,0.366791029641667,0.203457775666042,0.141757386467017,-0.146800329385062,-0.00231177966146417,-0.0219496053223625,-0.186371509692542,0.187104399379233,0.149023671477875,0.136035328377742,0.125208017208983,-0.150882460020042,0.0034197269224075,-0.0209410321090317,-0.210746412386625,0.1658103770601,0.136014108734879,0.165498734008115,0.0662887415089103,-0.011636104608125,-0.116251392929163,0.0691754983810879,0.0685065876938758,0.0690916739654658,-0.0889106663439925,0.0689332410179066,-0.120096163005935,-0.0100553479751029,-0.0767061480927858,-0.112330158793085,0.0693616631558875,-0.111331089071825,-0.158854759861513,-0.0981023857428871,-0.0480210953181983,-0.00890985643854167,0.247927228740833,0.368976912354167
0.946162272291667,1,0.931958625791667,0.893779332791667,0.9234947175,0.914541033208333,0.375394943595833,0.723660419416667,0.71411673875,0.3450836919375,0.524504038708333,0.491080871958333,0.26788370061375,0.688088968041667,0.32192330545,0.0848889032641157,0.3759175794,0.215276164644025,0.135332919270801,-0.155677811010413,-0.00273597733731667,0.00627986264559142,-0.19268558862875,0.192067455798125,0.170783001949167,0.143855427605715,0.138985133130208,-0.1568047224071,0.00371730131206833,-0.0296781644839917,-0.225607833241708,0.169053216014154,0.132359570526415,0.152985547000158,0.0665931656933,-0.00844040532369,-0.122114243911489,0.0687515274061192,0.068526753072796,0.0692745454354288,-0.0843445920511667,0.0692099819536263,-0.125381157552196,-0.00960781865574538,-0.0792375425649785,-0.100775776056237,0.0697888166955896,-0.106175136997851,-0.14908484840809,-0.0800850015571683,-0.0363215153467779,-0.00930588071996667,0.25433351545,0.3904335948
0.902396726958333,0.931958625791667,1,0.866787275458333,0.900905130375,0.903915039625,0.382243234104167,0.702333035541667,0.690850996208333,0.3691902646125,0.514596388583333,0.462830433208333,0.307893232214167,0.680150416291667,0.3353254308525,0.112165720868238,0.3753879082125,0.227355592426983,0.144907245475712,-0.157962205292316,-0.0024755153018275,0.0112174979368554,-0.181126564886958,0.1808803693255,0.17351367374275,0.126359106035421,0.12797347356454,-0.170752438169075,0.00347879002743375,0.000279218635980833,-0.186026965449083,0.16794125808885,0.139202995976474,0.1445111208227,0.0647545482772362,-0.0154008581978558,-0.113107026642067,0.067229779838775,0.0664286530801921,0.0679592592698067,-0.0437851160317704,0.0669832171721104,-0.139485583604004,-0.0092917431291875,-0.05785871734792,-0.0687021583372325,0.0678081035374763,-0.105413877530591,-0.139396813509162,-0.0845379921197262,-0.0203656121906542,-0.00867742119285,0.232791689491667,0.389124853183333
0.911591730916667,0.893779332791667,0.866787275458333,1,0.922541376958333,0.901346735541667,0.322816764444583,0.724896105583333,0.709917039041667,0.301241889913333,0.477892348583333,0.496946609625,0.29120942415,0.713200085916667,0.307493434268333,0.105894564513523,0.410251421083333,0.172668288193405,0.147112925819633,-0.150379928543292,-0.00226580131982167,-0.0154016858160692,-0.207902736312629,0.156930039781146,0.1633411054083,0.115554459143738,0.138699643352727,-0.150643575448992,0.00339022642766833,-0.00695590098668208,-0.192639320870508,0.115375972269625,0.125228132404318,0.124281040858292,0.0651714332764542,-0.00860044338959417,-0.102252943542198,0.0671116619654057,0.0657747415971904,0.067627935897098,-0.0674564679571186,0.0667685293721654,-0.128253495660686,-0.0104386920607646,-0.0753607823555858,-0.103384992207811,0.0671828805446016,-0.108609322314283,-0.161937132187588,-0.094232504897175,-0.0420595962378792,-0.00931776887538708,0.179093961304521,0.369888205966667
0.924130929875,0.9234947175,0.900905130375,0.922541376958333,1,0.979334154625,0.367619667441667,0.735266746833333,0.698339142083333,0.317037476134167,0.490352619333333,0.488379252583333,0.299393023072917,0.725676688666667,0.373791320045833,0.101122286448683,0.437211307291667,0.204907089019875,0.161955167889487,-0.167002998717975,-0.00281832715759167,-0.0299425219686371,-0.194029622783083,0.171108615100221,0.167256821635163,0.131525104521867,0.143409798857917,-0.17431406612075,0.00341530188736125,-0.02723074266866,-0.205496506587958,0.161736815479013,0.140585075613988,0.160232414017187,0.0668934198033688,0.00197400481446875,-0.107446091615729,0.0698196091642704,0.0685152575575072,0.0698617335926854,-0.0574564317116279,0.0694201234726721,-0.127462334387912,-0.0111109131892393,-0.0921080431359367,-0.111601387951388,0.0696754164039158,-0.116986025705138,-0.161658235736473,-0.11271223839915,-0.0454846766722092,-0.00942391262898667,0.220155268011,0.3998072456125
0.918961582333333,0.914541033208333,0.903915039625,0.901346735541667,0.979334154625,1,0.377421204004167,0.729321894833333,0.697961194208333,0.3242872195,0.494664878,0.495239553625,0.303393868886667,0.718783170083333,0.361817451145833,0.112131120539813,0.432616071916667,0.221306722707458,0.170496764553667,-0.170586657483754,-0.00267205221322083,-0.0406428986520292,-0.188871203927871,0.173999071822117,0.166142470294675,0.135715113861209,0.142793523550933,-0.162665378494071,0.00344541040854042,-0.0421024055027782,-0.203479128707958,0.162935981157042,0.142568136352996,0.166662009649946,0.0667713678117609,-0.00299076511368375,-0.105416735706408,0.0696334961823254,0.0688279863968483,0.0699364263514601,-0.0552167051644092,0.0696744726645071,-0.134943132126267,-0.0110255844108475,-0.0790534091140746,-0.105224869658383,0.069719596746305,-0.106075560663645,-0.145089466852192,-0.118834954352846,-0.0381181575427417,-0.009152869764345,0.233943003895833,0.404769105608333
0.335991742007917,0.375394943595833,0.382243234104167,0.322816764444583,0.367619667441667,0.377421204004167,1,0.474165812666667,0.476986366416667,0.48854873625,0.4597052485,0.262302359903792,0.377222377375,0.443904759458333,0.2903290295875,0.26908280256375,0.444268954708333,0.341288892816667,0.0388259602833633,-0.0626883308965121,-0.00188449605688125,-0.0786138955828621,-0.0920155377356871,0.118801564172879,0.0847128955239621,0.107308216739758,-0.0251187533759281,-0.00891621500114792,0.00131007900626667,-0.00442087749305208,-0.0667495692314183,-0.0447059682341958,0.00483812080511008,-0.0562137111647526,0.0290685254026075,0.0138032699014779,-0.0352650086196162,0.02853673835238,0.028468295850829,0.0302765200068671,-0.00267508923496483,0.0291895902585932,-0.0427461149079429,-0.00328931316290242,0.0393202250949125,0.108053192103022,0.029917889836875,-0.0139007369324789,-0.0916642550220237,-0.156758666681955,0.0462362800197337,-0.003991871685955,0.102907927410271,0.20988781503375
0.756292491666667,0.723660419416667,0.702333035541667,0.724896105583333,0.735266746833333,0.729321894833333,0.474165812666667,1,0.761689647208333,0.3781736577,0.584921564041667,0.517768096875,0.365864448791667,0.645019224375,0.376021586829167,0.103494837340368,0.503970125166667,0.20990061606175,0.0692763375957335,-0.12267554793855,-0.002379151105595,-0.0755432078645754,-0.182700879137204,0.136737060890892,0.161373877124708,0.137916995186375,0.0304757887239829,-0.146715878548467,0.00349809555946267,-0.0779323817279096,-0.154728353294467,0.0331434527687979,0.0906526741616075,0.0979412287258712,0.0564924377961458,-0.0143319824420171,-0.0794333416774638,0.0585624839302083,0.0584311681880521,0.058839116045925,-0.0858127618191167,0.0590709178080542,-0.06688094547503,-0.00780801803949792,-0.156526628053508,-0.13792171286105,0.059065901813205,-0.0962193046054558,-0.181124068289771,-0.136395702773646,0.0078108028643475,-0.00651424479819083,0.135848347367387,0.328415889813333
0.688041389541667,0.71411673875,0.690850996208333,0.709917039041667,0.698339142083333,0.697961194208333,0.476986366416667,0.761689647208333,1,0.515973065083333,0.631390983291667,0.468643674875,0.366446236158333,0.664949109416667,0.4059553325,0.170126749257279,0.568888287958333,0.242225989606708,0.0971546715506583,-0.159797585059921,-0.00189289644588083,-0.0650500578097133,-0.225573452934417,0.124431413012088,0.166343132838029,0.0998524979992458,0.0998360015288592,-0.203449511407962,0.00304475566924583,-0.0943356743846883,-0.146337226885458,0.0239911573968833,0.0910939194664331,0.0787909448675513,0.0550415926560254,0.0222739661254004,-0.109877292139904,0.0566534826016117,0.0567778392527438,0.058004287247625,-0.0606301315734608,0.0590513287798792,-0.0610652284209458,-0.00820745702260292,-0.143295214235164,-0.107862317508425,0.0578826741996396,-0.114630548780362,-0.191469121196892,-0.181085831796729,-0.0476493636545875,-0.00708141310254542,0.100369633758605,0.340707008533333
0.286611679443458,0.3450836919375,0.3691902646125,0.301241889913333,0.317037476134167,0.3242872195,0.48854873625,0.3781736577,0.515973065083333,1,0.383603257908333,0.181820876397229,0.419271751875,0.391664044541667,0.289093197479167,0.265060224202083,0.389112738333333,0.387011265416667,0.0555953999017487,-0.102420626558842,-0.00130841378775167,-0.0342785334502883,-0.109141042899217,0.0766216523114196,0.150782159631462,0.125302439036159,0.0385560109569838,-0.0347571972288154,0.00189591318750917,-0.0885879982158754,-0.0550830324137617,0.00871762600621917,0.0944451413538667,0.0413865923516208,0.0294719769320337,0.0271293932021792,-0.0266764851583946,0.0301599770588233,0.0299510906582692,0.0308289910055833,0.0141118373401904,0.0318556505135772,-0.0395717092544604,-0.005185650280735,0.0132154899201854,0.0409408429285775,0.0301654156607742,-0.0370860701587167,-0.0575515649407119,-0.0850303159297508,0.0163448931424438,-0.00502385371962958,0.145150337246108,0.223640337038267
