"FDL","TDL","FBDL","HDL","RDL","UDL","FMSB","FDB","TPB","TMSB","TDB","HPB","HMSB","HDB","RPB","RMSB","RDB","UMSB","max_M1","max_M2","max_M3","max_PM1","max_PM2","max_C","max_I1","max_I2","man_M1","man_M2","man_M3","man_PM1","man_PM2","man_C","man_I1","man_I2","FH_EF","FGT_EF","FLT_EF","FDE_EF","TPE_EF","TDE_EF","FBPE_EF","FBDE_EF","HPE_EF","HDE_EF","HME_EF","RPE_EF","RDE_EF","UPE_EF","UDE_EF","CT_EF","ISPR_EF","ILIS_EF","CC_Oss","TC_Oss"
1,0.968406361583333,0.950603949083333,0.967597034291667,0.944884444333333,0.941200053791667,0.201647729975,0.468495975708333,0.509765202458333,0.202775297225,0.289171927958333,0.17873005865,0.197809542804167,0.273719464375,0.194145747491667,0.100723083679979,0.2390116394625,0.143033381470417,0.303690493875,-0.108099097234832,-0.0419709910463804,0.0307704096553546,-0.0315195291527446,0.261434450583333,0.3093607541625,0.219499024379167,0.310008185625,-0.0987663185415193,-0.0359692888288933,0.00725926586120883,-0.0177197404671333,0.219194695245833,0.271189343841667,0.279982467241667,0.0230495882906241,-0.10827790916705,-0.179150259497083,0.137567970406188,0.0872218456888396,0.0818066922595538,0.0359897862633833,0.101762042935604,0.0376882684651825,-0.142162591894676,-0.151417139460558,-0.0572536961811292,0.0435857006610095,-0.204712267374583,-0.0316495244644158,-0.0595634784015338,-0.109802046103925,-0.0985611365537054,0.221317245779167,0.365577806666667
0.968406361583333,1,0.969487893166667,0.949637062208333,0.951644247166667,0.9451517875,0.215792949658333,0.460124181166667,0.501220958458333,0.218989846454167,0.309175593666667,0.165845609283333,0.223192752633333,0.290276655041667,0.193877143741667,0.116625614209042,0.239446985645833,0.129681184380417,0.310093667875,-0.114039222199079,-0.0376262171489233,0.0230476068270792,-0.0482395379543675,0.2103681556625,0.2973665938625,0.207330521020833,0.312516839208333,-0.099046452493825,-0.03115846407055,0.000789796219409625,-0.0169711373450793,0.183817659045,0.233473955290417,0.263299390516667,0.00344988637299592,-0.122954771604767,-0.1724630401725,0.113285708962508,0.0573353911792308,0.054484663517916,0.0136522523182671,0.0873768345227112,0.0233623758041262,-0.142458448864287,-0.139904466656667,-0.0545426219113396,0.0315735194714451,-0.202826124060417,-0.0302565256702608,-0.0606064121092704,-0.0693317465510775,-0.0879105853572017,0.2073662604,0.354370096541667
0.950603949083333,0.969487893166667,1,0.932079679375,0.93404550225,0.928736850625,0.227312832708333,0.460817489166667,0.505740863333333,0.232952658595833,0.309273505541667,0.157176734050833,0.237665581083333,0.2904000875,0.207009491141667,0.1188794240725,0.250870253791667,0.1425777317375,0.297827865416667,-0.116228581602067,-0.037189667980181,0.0168350203753965,-0.0451964508349408,0.217971971008333,0.2902957493375,0.198416384379167,0.299061894420833,-0.104640648376186,-0.03477820284597,0.00652663213728425,-0.0176808691708408,0.196313709608333,0.2431235067875,0.24799009265,0.0153400352589219,-0.102559565685161,-0.145549234800875,0.132787260866458,0.0814111626175008,0.0752195985798887,0.0521769453656558,0.113559691273581,0.0229457794417502,-0.129226693072967,-0.124736595398577,-0.0339117903291079,0.055073083223675,-0.17963318324875,-0.0077661680292125,-0.039413875099656,-0.0789524121377329,-0.0713453584420208,0.188160276490833,0.346952798208333
0.967597034291667,0.949637062208333,0.932079679375,1,0.959495035375,0.961019747833333,0.2015891945,0.456182084375,0.493483132833333,0.1853499015875,0.281388798791667,0.178268278970833,0.191370466195833,0.317840636416667,0.204427279141667,0.1307861435225,0.252823791916667,0.119678020231333,0.294669559791667,-0.116648425089617,-0.0576316211091467,-0.000653427802475833,-0.0466305400062286,0.238000048008333,0.325568308708333,0.209094223341667,0.31374400375,-0.10633652332485,-0.0737622205538246,-0.0138519605773167,-0.0114160380581787,0.190235600464792,0.26390887785,0.2799485317125,-0.0323039712663542,-0.174580878306583,-0.212041388708333,0.0700407382351958,0.0227679654438567,0.0236966212169067,-0.0438673874852992,0.0345929506277,-0.0320079425250517,-0.175482034458425,-0.167298041035083,-0.0818385179557487,-0.0180021167795795,-0.238911859925,-0.0924488833338775,-0.0836175659918917,-0.109992236972671,-0.120581873508235,0.214237919816667,0.376175586666667
0.944884444333333,0.951644247166667,0.93404550225,0.959495035375,1,0.989677620875,0.21002337315,0.444905323791667,0.484500327,0.1947566059125,0.2851774201875,0.155411434914167,0.229072842483333,0.341874390916667,0.227708620375,0.136021544616888,0.27131773725,0.132645467854042,0.27705575515,-0.1211016163722,-0.051263940919125,-0.0171217090034313,-0.035134501666862,0.2119936139375,0.290322080908333,0.203596849525,0.289941500583333,-0.108546243643312,-0.0691443687773339,-0.00856802637506262,-0.00956642793938375,0.189948484980833,0.231432005941667,0.2454237082,-0.0491108491951804,-0.161084130725375,-0.195775577614917,0.0659772919022154,0.0137203924870275,-0.0212423492958246,-0.0405342094024804,0.0260756126908692,-0.0315817096355383,-0.172291015838054,-0.15567910668375,-0.0841505267093813,-0.00874431985641604,-0.239544056066667,-0.0781863426048017,-0.0669783617614525,-0.100696028715625,-0.101054584274851,0.185722600083333,0.362225498291667
0.941200053791667,0.9451517875,0.928736850625,0.961019747833333,0.989677620875,1,0.203411521920833,0.447715789458333,0.480359506583333,0.1990054272,0.281536344204167,0.151592281795833,0.239665984725,0.347353155958333,0.219384275891667,0.138790378897167,0.264999815875,0.139441019527083,0.2640036587,-0.116923842791292,-0.0643023974953413,-0.0233977490052933,-0.0356123523391783,0.202842833745833,0.291383240491667,0.193418780320833,0.283978911041667,-0.103962262521593,-0.0724498263700737,-0.0256698459747754,-0.0111035540437129,0.17591357685875,0.234277971516667,0.234595277170833,-0.0579561022821583,-0.175956043308333,-0.215378159087917,0.0479010413177271,0.000112467078945584,-0.02587253094495,-0.0605357459581979,0.0101833032489133,-0.0531271558939492,-0.184252071973796,-0.177080597031667,-0.08773216959305,-0.0334472406912842,-0.2563167826,-0.102083413611242,-0.0826854558054042,-0.0918042113602404,-0.116002117496329,0.168504995741667,0.361398794125
0.201647729975,0.215792949658333,0.227312832708333,0.2015891945,0.21002337315,0.203411521920833,1,0.407231494791667,0.390697347958333,0.535153562541667,0.355641495833333,0.190652767670833,0.415067766,0.339573234583333,0.272688040833333,0.34609754825,0.397733746791667,0.346820225791667,0.0556403232414387,-0.0239636536152008,0.0108744159099042,-0.11272887019575,-0.0558237073337458,0.0247360333689272,0.00858454844926171,-0.0666899362207704,0.00707152330284333,0.0367010785203948,0.0649328814363646,-0.0379005844943646,-0.0228784871712167,-0.0313804952577708,0.0308358310650221,-0.027522377813155,0.0876510839169208,0.0155770156388575,0.0230721431595102,0.0461265494257696,0.067705497148535,0.0541429445881414,0.0380429199702792,0.008523180206225,0.0086988650957,0.0740748871983708,0.0778550349707429,0.0503798718931975,0.0655596049803042,0.0641629204844125,0.0447819142775887,0.08568709792175,0.0890013206914625,0.065505371562185,0.148888103864583,0.16142813719156
0.468495975708333,0.460124181166667,0.460817489166667,0.456182084375,0.444905323791667,0.447715789458333,0.407231494791667,1,0.585271153625,0.370468965708333,0.483517149625,0.348599296166667,0.353798357291667,0.390187950416667,0.316273798125,0.2371872915,0.432076804625,0.25164274975,0.15486399640775,-0.0903777454270971,-0.0276282930032004,-0.0944975760594958,-0.0938841201303579,0.0994217280743671,0.153553445372417,0.109569314214266,0.106180701193283,-0.00084243334563625,0.0417544431107175,-0.04977530943935,-0.0369852940556,0.143341937804875,0.157649234638583,0.0787250110890017,0.0840610850705917,0.0307891271368146,-0.01891875015062,0.116287764806108,0.107270602154046,0.0935028271359487,0.03443199670339,0.0821719549793125,0.0285512285430546,-0.01187018981315,0.005656156491305,0.0226012641738263,0.0765117569384671,-0.0304126185362003,0.00629963403623646,0.046472425186839,0.0670545898599487,0.06950435172601,0.19921701465125,0.239787691279167
0.509765202458333,0.501220958458333,0.505740863333333,0.493483132833333,0.484500327,0.480359506583333,0.390697347958333,0.585271153625,1,0.416568475291667,0.479741488416667,0.295214589291667,0.287652460375,0.363400232458333,0.312933864541667,0.272778678083333,0.411934812375,0.326487389666667,0.0945625227721833,-0.0889517768031067,0.0163583640706625,0.0229726656771563,-0.0422478168755138,0.0864033339702096,0.112802841483258,0.0437915111260375,0.0999964787092125,-0.108226385277158,0.108638198889946,0.00263788471433875,-0.0520326828691517,0.0420979183452708,0.160863301011496,0.0862223889786271,0.0648134292798667,0.0520924637878563,-0.0232537928781725,0.130131629828833,0.127559529197971,0.0682760730127608,0.0761787747479433,0.102840850594592,0.0511069393717064,0.0101369170849446,-0.0194490136069395,0.056896707026385,0.0708290267495991,-0.0257675056882718,0.0411625390905785,0.0677650906103008,0.0048018999645625,0.0492947085463742,0.13678996618765,0.210923592709583
0.202775297225,0.218989846454167,0.232952658595833,0.1853499015875,0.1947566059125,0.1990054272,0.535153562541667,0.370468965708333,0.416568475291667,1,0.356495333208333,0.219521128,0.416059341125,0.315141359958333,0.283897990583333,0.336532022333333,0.392838491291667,0.394736884416667,0.0929145847907708,0.00512218593488458,0.0474070716170937,0.000910450849817917,0.0115092897682956,0.0635611369550425,0.033430436485791,-0.0286544999285946,0.0938733730546642,0.0219170681245029,0.159435726109,-0.0145627397557212,0.0767122314135417,0.0127409978480604,-0.00992411436424337,0.0109258008684,0.1094873768108,0.0386659599281313,0.0272186805217083,0.0513104449463254,0.0926683570185567,0.0744383934375352,0.0576598501951758,0.0810836496989808,0.0293307685236879,0.0945461748860917,0.0714574032782546,0.0577773936340333,0.0983431703379371,0.0559790705582225,0.0696733894538192,0.0924816795954958,0.0335701968494094,0.0525165427282663,0.181826809258333,0.176111812166667
